product_name,total_sales,total_quantity
IVORY SCULPTED RND CANDLE,37.39999999999999,44
ASSORTED COLOUR SUCTION CUP HOOK,37.24,196
BLACK DIAMOND CLUSTER NECKLACE,37.239999999999995,4
HOT WATER BOTTLE BABUSHKA LARGE,37.2,8
BLACK MEDIUM GLASS CAKE STAND,37.11,17
MONEY BOX FIRST AID DESIGN,36.78,44
CRYSTAL STILETTO PHONE CHARM,36.76,34
PINK PARTY SUNGLASSES,36.76,20
"LETTER ""H"" BLING KEY RING",36.76,48
SQUARE METAL CANDLEHOLDER BASE,36.519999999999996,52
CROCHET BEAR RED/BLUE  KEYRING,36.3,22
VANILLA INCENSE 40 CONES IN TIN,36.25,29
HEN HOUSE W FAMILY IN BARN & NEST,36.21,51
ASSORTED CAKES FRIDGE MAGNETS,35.75,55
NECKLACE+BRACELET SET FRUIT SALAD,35.699999999999996,14
WHITE/PINK CHICK EASTER DECORATION,35.48,36
BLACK FINE BEAD NECKLACE W TASSEL,35.44,6
WHITE HEART OF GLASS BRACELET,35.31,6
AMBER FINE BEAD NECKLACE W TASSEL,35.31,6
BLACK CRYSTAL DROP EARRINGS,35.27,12
FIRE POLISHED GLASS NECKL GREEN,35.160000000000004,6
"RETRO PILL BOX , REVOLUTIONARY",35.14,189
PINK/AMETHYST/GOLD NECKLACE,34.870000000000005,5
LEAVES MAGNETIC  SHOPPING LIST,34.8,24
IVORY GOLD METAL BAG CHARM,34.77,5
DIAMANTE HAIR GRIP PACK/2 LT ROSE,34.69,21
GOLD APERITIF GLASS,34.32,88
FUNKY FLOWER PICNIC BAG FOR 4,33.9,2
GLASS BEAD HOOP NECKLACE GREEN,33.82,4
NEW BAROQUE B'FLY NECKLACE GREEN,33.81,4
GLASS AND BEADS BRACELET IVORY,33.69,9
FLOWER BLUE CLOCK WITH SUCKER,33.64,116
BLACK SIL'T SQU CANDLE PLATE,33.6,16
AMBER GLASS TASSLE BAG CHARM,33.440000000000005,14
DOLLY GIRL MINI RUCKSACK,33.2,8
WHITE WITH BLACK CATS PLATE,33.18,78
WHITE CHRISTMAS FLOCK DROPLET,32.51,25
FLOWER FAIRY INCENSE BOUQUET,32.349999999999994,61
AMETHYST HOOP EARRING FLORAL LEAF,32.16,11
HARDMAN MUG 3 ASSORTED,32.03,64
DANISH ROSE UMBRELLA STAND,31.9,2
"FLOWER GLASS GARLAND NECKL.36""GREEN",31.8,4
SET 12 COLOUR PENCILS DOILEY,31.200000000000003,48
SET 10 CARDS CHEERFUL ROBIN 17065,31.200000000000003,15
YULETIDE IMAGES S/6 PAPER BOXES,30.6,12
BAKING MOULD CHOCOLATE CUP CAKES,30.6,12
BAKING MOULD CUPCAKE CHOCOLATE,30.6,12
CANNABIS LEAF BEAD CURTAIN,30.599999999999998,36
MULTICOLOUR POLKADOT PLATE,30.43,29
DIAMANTE NECKLACE BLACK,30.12,4
BUTTERFLY CUSHION COVER,30.0,8
SET/9 CHRISTMAS T-LIGHTS SCENTED,30.0,24
ENAMEL JUG PANTRY,30.0,8
GIFT BAG LARGE 50'S CHRISTMAS,30.0,24
BIRTHDAY BANNER TAPE,30.0,24
ENAMEL BOWL PANTRY,30.0,24
BLACK CHRISTMAS FLOCK DROPLET,30.0,24
DIAMANTE NECKLACE GREEN,29.98,4
BLACK GEMSTONE BRACELET,29.98,4
FIRE POLISHED GLASS BRACELET RED,29.96,8
CAPIZ CHANDELIER,29.95,1
JADE CRYSTAL+GLASS BRACELET,29.93,6
GLASS CAKE COVER AND PLATE,29.9,2
PALE PINK/AMETHYST STONE NECKLACE,29.849999999999998,3
SILVER/BLACK ORBIT NECKLACE,29.849999999999998,3
COTE D'AZURE NECKLACE,29.790000000000003,6
ANTIQUE OLIVE GREEN FLOWER EARRINGS,29.73,7
PINK MURANO TWIST BRACELET,29.73,7
LIGHTHOUSE PRINTED METAL SIGN,29.700000000000003,6
"WALL ART,ONLY ONE PERSON",29.700000000000003,6
MODERN VINTAGE COTTON SHOPPING BAG,29.7,22
PINK FLOCK GLASS CANDLEHOLDER,29.68,38
"ACRYLIC JEWEL ANGEL,PINK",29.64,78
"LETTER ""I"" BLING KEY RING",29.62,38
CHERRY BLOSSOM TABLE CLOCK,29.599999999999998,8
BLUE STONES ON WIRE FOR CANDLE,29.59,352
ANT SILVER PURPLE BOUDICCA RING,29.500000000000004,10
15 PINK FLUFFY CHICKS IN BOX,29.5,10
OLD DOC RUSSEL METAL SIGN,29.4,14
FRENCH CHATEAU OVAL PLATTER,29.25,15
"LETTER ""N"" BLING KEY RING",29.23,41
BLACK DROP EARRINGS W LONG BEADS,29.05,10
GLITTER SNOW PEAR TREE DECORATION,28.999999999999996,20
GLOW IN DARK DOLPHINS,28.98,138
SILVER/NAT SHELL NECKLACE W PENDANT,28.76,5
WHITE ALLIUM  ARTIFICIAL FLOWER,28.73,17
CLEAR CRYSTAL STAR PHONE CHARM,28.569999999999997,52
GLASS BEAD HOOP EARRINGS AMETHYST,28.4,9
ASS COL LARGE SAND FROG P'WEIGHT,28.35,27
PACK OF 12 DOILEY TISSUES,28.08,72
PURPLE FOXGLOVE ARTIIFCIAL FLOWER,28.05,11
JADE GREEN ENAMEL HAIR COMB,28.02,14
"LETTER ""R"" BLING KEY RING",28.009999999999998,41
PINK NEW BAROQUE FLOCK CANDLESTICK,27.9,6
SET 10 CARDS OUT OF ORDER 17216,27.39,11
SET 10 XMAS CARDS & BADGES 17070,27.39,11
LARGE ROUND CUTGLASS CANDLESTICK,27.14,2
High Resolution Image,27.0,4
PINK CHERRY LIGHTS,27.0,4
ASSORTED COLOURED CIRCLE MOBILE,26.88,64
DUSTY PINK CHRISTMAS TREE 60CM,26.550000000000004,9
FROG KING WATERING CAN,26.55,9
DIAMANTE HAIR GRIP PACK/2 BLACK DIA,26.52,16
GINGHAM OVEN GLOVE RED HEART,26.490000000000002,5
BEST DAD CANDLE LETTERS,26.349999999999998,31
PURPLE LAS VEGAS BRACELET ROUND,26.25,7
SET 10 CARDS WISHING TREE 17116,26.19,9
ENVELOPE 50 CURIOUS IMAGES,26.17,49
BLUE FELT HANGING HEART W FLOWER,26.11,16
SET OF 16 VINTAGE IVORY CUTLERY,25.5,2
GLASS BEAD HOOP NECKLACE AMETHYST,25.5,3
GLASS BEAD HOOP NECKLACE MONTANA,25.32,3
TINY CRYSTAL BRACELET GREEN,25.28,10
PURPLE VINTAGE EARRINGS,25.17,6
IVORY SHELL HEART EARRINGS,25.07,10
IVORY PANTRY HANGING LAMP,25.0,2
LADLE LOVE HEART PINK,24.98,39
BELL HEART ANTIQUE GOLD,24.96,12
SILVER/BLACK PENDANT ORBIT NECKLACE,24.96,3
SET 10 CARDS PERFECT POST 17090,24.900000000000002,10
SET OF 4 KNICK KNACK TINS  DOILEY,24.9,6
S/4 BLACK DISCO PARTITION PANEL,24.87,3
COPPER AND BRASS BAG CHARM,24.810000000000002,4
DIAMANTE HAIR GRIP PACK/2 MONTANA,24.79,15
"LETTER ""B"" BLING KEY RING",24.77,37
SILVER LOOKING MIRROR,24.75,5
GIRLY PINK TOOL SET,24.75,5
ORANGE PENDANT TRIPLE SHELL NECKLAC,24.75,5
GARDEN PATH NOTEBOOK,24.75,15
75 BLACK PETIT FOUR CASES,24.36,58
MONTANA DIAMOND CLUSTER EARRINGS,24.12,9
BLUE EASTER EGG HUNT START POST,23.86,10
SET/3 FLORAL GARDEN TOOLS IN BAG,23.85,3
PINK/WHITE RIBBED MELAMINE JUG,23.85,3
TOAST ITS - DINOSAUR,23.75,19
WHITE BIRD GARDEN DESIGN MUG,23.63,7
RABBIT EASTER DECORATION,23.6,8
CRYSTAL CZECH CROSS PHONE CHARM,23.47,25
"GARLAND, MAGIC GARDEN 1.8M",23.4,12
CANNISTER VINTAGE LEAF DESIGN,23.4,12
DIAMANTE NECKLACE,23.32,3
SET 10 CARD CHRISTMAS WELCOME 17112,23.28,8
AMBER 3 BEAD DROP EARRINGS,23.2,8
PURPLE FRANGIPANI HAIRCLIP,23.16,28
STORAGE TIN VINTAGE DOILEY,23.13,7
ZINC PLANT POT HOLDER,23.12,8
HANGING HEART BASKET,23.1,11
PINK FELT EASTER EGG BASKET,23.099999999999998,14
DOTCOMGIFTSHOP TEA TOWEL,23.09,13
"LETTER ""Y"" BLING KEY RING",22.839999999999996,66
ZINC T-LIGHT HOLDER STARS LARGE,22.8,24
DROP EARRINGS W FLOWER & LEAF,22.58,9
CRACKED GLAZE EARRINGS RED,22.58,9
FIRE POLISHED GLASS BRACELET BLACK,22.48,6
CLASSIC DIAMANTE NECKLACE JET,22.48,3
SET 10 CARDS SCOTTIE DOG 17211,22.410000000000004,9
SET 10 CHRISTMAS CARDS HOHOHO 16956,22.410000000000004,9
BIRD BOX CHRISTMAS TREE DECORATION,22.06,24
"PEARL & SHELL 42""NECKL. IVORY",21.5,2
CROCHET DOG KEYRING,21.45,13
BIRD ON BRANCH CANVAS SCREEN,21.45,11
FLORAL BLUE MONSTER,21.25,5
ANTIQUE MID BLUE FLOWER EARRINGS,21.15,5
ANTIQUE OPAL WHITE FLOWER EARRINGS,21.130000000000003,5
AMBER BERTIE GLASS BEAD BAG CHARM,21.05,11
WRAP A PRETTY THANK YOU,21.0,50
KEEP CALM BIRTHDAY WRAP,21.0,50
WRAP GREEN RUSSIAN FOLKART,21.0,50
ANTIQUE RASPBERRY FLOWER EARRINGS,20.950000000000003,5
HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,72
WOODLAND MINI RUCKSACK,20.75,5
ROSE PENDANT TRIPLE SHELL NECKLACE,20.36,4
"LETTER ""P"" BLING KEY RING",20.229999999999997,39
WHITE SILVER NECKLACE SHELL GLASS,20.17,2
BLUE FLOCK CUSHION COVER,20.0,8
SET 10 CARDS JINGLE BELLS 17217,19.92,8
SET 10 CARDS SNOWY SNOWDROPS  17100,19.92,8
SET 10 CARDS JINGLE BELLS 16957,19.92,8
"CAKESTAND, 3 TIER, LOVEHEART",19.9,2
GIANT MEDINA STAMPED METAL BOWL,19.9,2
YELLOW/PINK CERAMIC CANDLE HOLDER,19.81,6
RESIN BRACELET W PASTEL BEADS,19.8,4
DOORKNOB CRACKED GLAZE PINK,19.8,12
ENAMEL DINNER PLATE PANTRY,19.8,12
DOORKNOB CRACKED GLAZE GREEN,19.8,12
PINK SMALL JEWELLED PHOTOFRAME,19.799999999999997,12
YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,68
FRENCH CHATEAU LARGE FRUIT BOWL,19.5,10
"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,52
WHITE BEADED GARLAND STRING 20LIGHT,19.049999999999997,3
DAIRY MAID  PUDDING BOWL,18.75,5
CLAM SHELL LARGE,18.75,5
CRYSTAL CHANDELIER T-LIGHT HOLDER,18.75,3
SMALL TAHITI BEACH BAG,18.6,4
PEARL AND CHERRY QUARTZ BRACLET,18.27,5
BLACK FEATHER CHRISTMAS DECORATION,18.240000000000002,96
CUPID SCENTED CANDLE IN GLASS,18.15,11
VINTAGE GLASS TEA CADDY,17.85,3
FIRE POLISHED GLASS NECKL BRONZE,17.85,3
LARGE TAHITI BEACH BAG,17.82,2
LADLE LOVE HEART RED,17.82,24
ROUND CACTUS CANDLE,17.700000000000003,6
ANT SILVER TURQUOISE BOUDICCA RING,17.700000000000003,6
GLASS BEAD HOOP EARRINGS BLACK,17.66,6
PURPLE FINE BEAD NECKLACE W TASSEL,17.59,3
MIDNIGHT BLUE CRYSTAL DROP EARRINGS,17.509999999999998,6
WHITE STONE/CRYSTAL EARRINGS,17.5,6
PINK/WHITE CHRISTMAS TREE 30CM,17.479999999999997,46
SET 10 CARDS XMAS GRAPHIC  17218,17.43,7
JAM JAR WITH BLUE LID,17.28,24
PINK/GREEN FLOWER DESIGN BIG MUG,17.16,40
MINT DINER CLOCK,17.0,2
GLASS BEAD HOOP NECKLACE BLACK,17.0,2
PURPLE/COPPER HANGING LAMPSHADE,17.0,20
VINTAGE BEAD PINK JEWEL BOX,17.0,4
HOLLY TOP CHRISTMAS STOCKING,17.0,20
ENGLISH ROSE SCENTED HANGING HEART,17.0,4
GLASS BELL JAR LARGE,17.0,2
*Boombox Ipod Classic,16.98,1
*USB Office Mirror Ball,16.94,2
Dad's Cab Electronic Meter,16.94,2
NEW BAROQUE B'FLY NECKLACE PINK,16.82,2
NEW BAROQUE B'FLY NECKLACE MONTANA,16.810000000000002,2
PINK POODLE HANGING DECORATION,16.8,5
BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,31
SET 10 CARDS CHRISTMAS TREE 16955,16.65,5
HAYNES CAMPER SHOULDER BAG,16.63,1
PINK COMBO MINI CRYSTALS NECKLACE,16.310000000000002,3
VINTAGE BEAD PINK SHADE,16.25,13
PLAYING CARDS VINTAGE DOILEY,16.25,13
BLUE HOLE PUNCH,16.25,13
"LETTER ""V"" BLING KEY RING",15.979999999999999,26
3 WICK CHRISTMAS BRIAR CANDLE,15.97,3
OCEAN STRIPE HAMMOCK,15.9,2
BLUE SHARK HELICOPTER,15.9,2
GLASS BELL JAR SMALL,15.8,4
OOH LA LA DOGS COLLAR,15.79,1
BLUE NETTING STORAGE HANGER,15.6,8
GOLD FLOWER CUSHION COVER,15.6,8
"LETTER ""F"" BLING KEY RING",15.429999999999998,27
BAKING MOULD TOFFEE CUP  CHOCOLATE,15.3,6
"ACRYLIC JEWEL SNOWFLAKE,PINK",15.3,6
FLOWER FAIRY 5 SUMMER DRAW LINERS,15.3,6
LIGHT TOPAZ TEAL/AQUA COL NECKLACE,15.16,3
PINK SWEETIE NECKLACE,15.120000000000001,2
LILAC VOTIVE CANDLE,15.120000000000001,72
PINK CHRISTMAS FLOCK DROPLET,15.02,10
SILVER 2 STRAND NECKLACE-LEAF CHARM,15.0,2
PINK FLOCK PHOTO FRAME,15.0,12
PAINTED HEART WREATH WITH BELL,15.0,12
PINK FLOCK SUEDE CUSHION COVER,15.0,12
ENAMEL MUG PANTRY,15.0,12
3 PINK HEN+CHICKS IN BASKET,15.0,12
ROSE FLOWER CANDLE+INCENSE 16X16CM,15.0,4
RUBY GLASS CLUSTER NECKLACE,15.0,2
PINK/WHITE GLASS DEMI CHOKER,15.0,2
SET OF 6 EASTER RAINBOW CHICKS,15.0,12
BAROQUE BUTTERFLY EARRINGS CRYSTAL,14.96,4
SET 10 CARDS DAVID'S MADONNA 17074,14.940000000000001,6
FOLDING MIRROR IVORY,14.940000000000001,18
FOLDING MIRROR RED,14.940000000000001,18
WHITE WITH METAL BAG CHARM,14.85,3
GREEN WITH METAL BAG CHARM,14.85,3
CURIOUS IMAGES SCRAP BOOK SET,14.85,3
CROCHET ROSE DES CLOTHES HANGER,14.750000000000002,5
SET 10 CARDS XMAS CHOIR 17068,14.55,5
PASTEL BLUE PHOTO ALBUM,14.5,29
AMETHYST 3 BEAD DROP EARRINGS,14.5,5
GLASS BEAD HOOP EARRINGS GREEN,14.5,5
YELLOW/PINK FLOWER DESIGN BIG MUG,14.43,33
CAROUSEL PONIES BABY BIB,14.37,33
CRACKED GLAZE NECKLACE BROWN,14.14,2
BLUE CHECK BAG W HANDLE 34X20CM,14.110000000000001,17
ANTIQUE SILVER BOOK MARK WITH BEADS,14.11,17
PINK CRYSTAL SKULL PHONE CHARM,13.94,20
"WALL ART , THE MAGIC FOREST",13.9,2
LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.679999999999998,36
GREEN/BLUE FLOWER DESIGN BIG MUG,13.65,23
ENVELOPE 50 ROMANTIC IMAGES,13.58,16
BLACK VINT ART DEC CRYSTAL BRACELET,13.5,2
"LETTER ""T"" BLING KEY RING",13.459999999999999,24
PINK HANGING GINGHAM EASTER HEN,13.44,32
BLUE HANGING GINGHAM EASTER HEN,13.44,32
SILVER AND BLACK ORBIT NECKLACE,13.350000000000001,2
SET 10 CARDS MAGICAL TREE 17086,13.32,4
SET 10 CARDS HATS & STOCKINGS 17081,13.28,8
CHRISTMAS TABLE CANDLE SILVER SPIKE,13.28,16
72 CAKE CASES VINTAGE CHRISTMAS,13.2,24
GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,8
WISE MAN STAR SHAPE EGG PAN,13.139999999999999,24
"PET MUG, GOLDFISH",13.1,36
THE KING GIFT BAG,13.0,20
WINE BOTTLE DRESSING DARK BLUE,12.97,52
PINK TALL PORCELAIN T-LIGHT HOLDER,12.75,5
POTTING SHED SOW 'N' GROW SET,12.72,2
CAMOUFLAGE DOG COLLAR,12.72,1
FRESHWATER PEARL BRACELET IVORY,12.7,5
CRACKED GLAZE EARRINGS BROWN,12.53,5
TINY CRYSTAL BRACELET BLUE,12.52,5
BLUE TEATIME PRINT BOWL,12.5,10
MARIE ANTOIENETT TRINKET BOX GOLD,12.5,1
SET 10 CARDS CHRISTMAS HOLLY  17259,12.48,3
FILIGREE DIAMANTE CHAIN,12.48,1
SET 10 CARD SNOWMAN 16965,12.450000000000001,5
FLAG OF ST GEORGE CAR FLAG,12.16,27
LASER CUT MULTI STRAND NECKLACE,11.95,1
PURPLE CHUNKY GLASS+BEAD NECKLACE,11.95,1
PINK BAROQUE FLOCK CANDLE HOLDER,11.9,2
BLUE GINGHAM ROSE CUSHION COVER,11.9,2
BLUE WHITE PLASTIC RINGS LAMPSHADE,11.899999999999999,14
"LETTER ""Z"" BLING KEY RING",11.84,22
BLUE BREAKFAST CUP AND SAUCER,11.8,4
"ACRYLIC JEWEL ICICLE, BLUE",11.78,31
THE KING GIFT BAG 25x24x12cm,11.76,28
POP ART PUSH DOWN RUBBER,11.759999999999998,98
SET 10 CARDS 12 DAYS OF XMAS 17059,11.64,4
SET 10 CARDS RUDOLPHS NOSE 17097,11.64,4
SMALL SINGLE FLAME CANDLE HOLDER,11.55,33
SET/4 GARDEN ROSE DINNER CANDLE,11.549999999999999,7
BLUE/GREEN SHELL NECKLACE W PENDANT,11.46,2
ASS COL SMALL SAND GECKO P'WEIGHT,11.34,27
"FOOD COVER WITH BEADS , SET 2 SIZES",11.25,3
BAROQUE BUTTERFLY EARRINGS PINK,11.19,3
YELLOW PINK FLOWER DESIGN BIG BOWL,10.92,28
"S/4 ICON COASTER,ELVIS LIVES",10.61,25
WRAP  PINK FLOCK,10.5,25
WRAP BLUE RUSSIAN FOLKART,10.5,25
FOLKART CHRISTMAS TREE T-LIGHT HOLD,10.260000000000002,27
FOLKART ZINC STAR CHRISTMAS DEC,10.2,12
BLUE ORGANDY ROUND LAMPSHADE W BEA,10.2,12
PINK BOUDOIR T-LIGHT HOLDER,10.2,12
LILAC GAUZE BUTTERFLY LAMPSHADE,10.08,24
ZINC STAR T-LIGHT HOLDER,10.0,8
CRACKED GLAZE EARRINGS IVORY,9.99,4
SET 10 CARDS POINSETTIA 17093,9.96,4
SET 10 CARDS FILIGREE BAUBLE 16961,9.96,4
SET 10 CARD PERFECT NATIVITY 17089,9.96,4
SET 10 CARDS PRINTED GRAPHIC 17219,9.96,4
S/2 BEACH HUT TREASURE CHESTS,9.95,3
SET/4 2 TONE EGG SHAPE MIXING BOWLS,9.95,1
BOXED GLASS ASHTRAY,9.94,4
PURPLE/BLUE CERAMIC CANDLE HOLDER,9.879999999999999,4
LILAC FEATHERS CURTAIN,9.48,12
HAND PAINTED HANGING EASTER EGG,9.24,22
ENAMEL BLUE RIM TEA CONTAINER,9.18,8
BLACK GLASS/SHELL/PEARL NECKLACE,9.15,1
ORANGE FLOWER MUG,9.06,10
FOLDING SHOE TIDY,8.850000000000001,3
VINTAGE NOTEBOOK BEAUTY GIRL,8.850000000000001,3
RED ROSE AND LACE C/COVER,8.850000000000001,3
BLACK DIAMOND CLUSTER EARRINGS,8.82,3
GLASS BEAD HOOP EARRINGS MONTANA,8.76,3
AMBER CRYSTAL DROP EARRINGS,8.76,3
PURPLE CRYSTAL DROP EARRINGS,8.76,3
RED PURSE WITH PINK HEART,8.75,7
RED STONE/CRYSTAL EARRINGS,8.7,3
CUTE BIRD CEATURE SCREEN,8.58,22
M/COLOUR POM-POM CURTAIN,8.5,2
BEADED LOVE HEART JEWELLERY SET,8.5,10
WHITE FRANGIPANI HAIR CLIP,8.5,10
COUNTRY COTTAGE  DOORSTOP GREEN,8.47,1
OCEAN SCENT CANDLE JEWELLED DRAWER,8.47,1
HEART SHAPED MIRROR,8.45,5
OPULENT VELVET SET/3 CANDLES,8.42,2
Dr. Jam's Arouzer Stress Ball,8.34,2
SET 10 MINICARDS CUTE SNOWMAN 17071,8.299999999999999,5
PSYCHEDELIC METAL SIGN CALENDAR,7.9,10
MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,7.85,7
PINK FLUFFY CHRISTMAS DECORATION,7.82,26
HANGING BUTTERFLY  EGG,7.6499999999999995,9
FRESHWATER PEARL BRACELET GOLD,7.6499999999999995,3
SILICON STAR BULB  BLUE,7.56,18
BAROQUE BUTTERFLY EARRINGS BLACK,7.5,2
"RUBY GLASS NECKLACE 42""",7.5,1
PINK CHERRY BLOSSOM CUP & SAUCER,7.5,6
EIGHT PIECE CREEPY CRAWLIE SET,7.5,6
BLACK PHOTO ALBUM,7.5,15
BLUE STRIPES SHOULDER BAG,7.470000000000001,9
SET 10 CARDS WORLD CHILDREN 17067,7.470000000000001,3
PINK LEAVES AND BEADS PHONE CHARM,7.43,3
A4 WALL TIDY RED FLOWERS,7.37,13
JARDIN ETCHED GLASS BUTTER DISH,7.25,1
ARMY CAMO BOOKCOVER TAPE,7.14,17
"LETTER ""W"" BLING KEY RING",6.819999999999999,16
"LETTER ""O"" BLING KEY RING",6.819999999999999,16
RASTA IN BATH W SPLIFF ASHTRAY,6.8,8
PURPLE ANEMONE ARTIFICIAL FLOWER,6.76,4
ELEPHANT CLIP W SUCTION CUP,6.72,16
WHITE DOVE HONEYCOMB PAPER GARLAND,6.72,2
4 GOLD FLOCK CHRISTMAS BALLS,6.72,2
SPOTS ON RED BOOKCOVER TAPE,6.72,16
SET 10 MINI SANTA & SNOWMAN  17087,6.640000000000001,4
BLUE/YELLOW CERAMIC CANDLE HOLDER,6.6,4
LARGE BLACK DIAMANTE HAIRSLIDE,6.6,4
AMBER BERTIE MOBILE PHONE CHARM,6.58,2
ASSORTED COLOUR SILK GLASSES CASE,6.300000000000001,3
PINK GAUZE BUTTERFLY LAMPSHADE,6.3,15
TURQUOISE CHRISTMAS TREE,6.25,5
"POCKET MIRROR ""GLAMOROUS""",6.25,5
BLING KEY RING STAND,6.25,6
SET 10 CARDS CHRISTMAS ROBIN 17095,6.24,3
FIRE POLISHED GLASS NECKL GOLD,5.95,1
BLUE/NAT SHELL NECKLACE W PENDANT,5.95,1
BLACK FLOWER CANDLE PLATE,5.949999999999999,7
GOLD M.O.P. ORBIT NECKLACE,5.9,2
WHITE CHRISTMAS TREE 60CM,5.9,2
ST GEORGE SET OF 10 PARTY LIGHTS,5.9,2
HEN HOUSE WITH CHICK STANDING,5.88,14
SET 10 CARDS ROBIN WATERPUMP  17096,5.82,2
SET 10 CARDS SWIRLY XMAS TREE 17104,5.82,2
SET 10 CARD CHRISTMAS STAMPS 16963,5.82,2
BROWN VINTAGE VICTORIAN EARRINGS,5.8,2
GREEN CRYSTAL DROP EARRINGS,5.8,2
SET 10 CARDS HANGING BAUBLES 17080,5.48,2
MUMMY MOUSE RED GINGHAM RIBBON,5.45,1
SET OF 3 PINK FLYING DUCKS,5.45,1
ROUND ARTICULATED PINK CLOCK W/SUCK,5.32,28
POLYESTER FILLER PAD 60x40cm,5.1,2
NEW ENGLAND MUG W GIFT BOX,5.1,2
GREEN PENDANT SHELL NECKLACE,5.09,1
PINK ALLIUM  ARTIFICIAL FLOWER,5.07,3
ROBIN CHRISTMAS CARD,5.02,10
SET 10 CARDS DECK THE HALLS 16960,4.98,2
ORANGE/FUSCHIA STONES NECKLACE,4.98,1
GREEN LEAVES AND BEADS PHONE CHARM,4.97,2
PURPLE LEAVES AND BEADS PHONE CHAR,4.97,2
VINTAGE BEAD PINK JEWEL STAND,4.95,1
BLOSSOM IMAGES SCRAP BOOK SET,4.95,1
LILY BROOCH WHITE/SILVER COLOUR,4.95,1
LARGE HEART FLOWERS HOOK,4.92,2
PINK BEADS+HAND PHONE CHARM,4.92,2
BLUE NEW BAROQUE FLOCK CANDLESTICK,4.65,1
METAL BASE FOR CANDLES,4.62,11
"SILICON CUBE 25W, BLUE",4.62,11
PINK ACRYLIC JEWEL SNOWFLAKE,4.5600000000000005,12
3 BLACK CATS W HEARTS BLANK CARD,4.56,24
FLOWER PURPLE CLOCK WITH SUCKER,4.35,15
CUTE RABBIT CEATURE SCREEN,4.29,11
BLUE PADDED SOFT MOBILE,4.25,1
UBO-LIGHT TRIOBASE PURPLE,4.25,5
FLOWER PURPLE CLOCK W/SUCKER,4.25,5
FRYING PAN RED POLKADOT,4.25,1
CAKE STAND LACE WHITE,4.25,1
GOLD COSMETIC BAG PINK STAR,4.2,2
LIGHT DECORATION BATTERY OPERATED,4.2,2
"MUG , DOTCOMGIFTSHOP.COM",4.17,5
I LOVE LONDON MINI RUCKSACK,4.15,1
ASSTD RASTA KEY-CHAINS,3.7800000000000002,9
BLUE CRUSOE CHECK LAMPSHADE,3.78,9
BLUE LEAVES AND BEADS PHONE CHARM,3.76,2
ROBOT MUG IN DISPLAY BOX,3.75,3
BAROQUE BUTTERFLY EARRINGS MONTANA,3.73,1
BAROQUE BUTTERFLY EARRINGS RED,3.73,1
GOLD PRINT PAPER BAG,3.6100000000000003,19
FOLDING CAMPING SCISSOR W/KNIF & S,3.5999999999999996,30
ASSTD DESIGN BUBBLE GUM RING,3.5700000000000003,17
PASTEL PINK PHOTO ALBUM,3.5,7
"LETTER ""U"" BLING KEY RING",3.4799999999999995,12
UBO-LIGHT TRIOBASE BLUE,3.4,4
WHITE ANEMONE ARTIFICIAL FLOWER,3.38,2
PINK BERTIE MOBILE PHONE CHARM,3.36,1
WATERING CAN SINGLE HOOK PISTACHIO,3.36,1
KEEP OUT GIRLS DOOR HANGER,3.36,1
GARDENERS KNEELING PAD,3.36,1
SET 10 CARDS CHRISTMAS BAUBLE 16954,3.33,1
BLUE DROP EARRINGS W BEAD CLUSTER,3.32,1
HEARTS WRAPPING TAPE,3.25,5
WINE BOTTLE DRESSING LT.BLUE,3.0399999999999996,14
SET 10 CARDS TRIANGLE ICONS  17220,2.91,1
SET 10 CARDS 3 WISE MEN 17107,2.91,1
SET 10 CARDS SNOWY ROBIN 17099,2.91,1
NECKLACE+BRACELET SET PINK DAISY,2.55,1
INCENSE BAZAAR PEACH,2.52,6
PINK FEATHER CHRISTMAS DECORATION,2.51,1
PURPLE/TURQ FLOWERS HANDBAG,2.5,2
TINY CRYSTAL BRACELET RED,2.48,1
HAPPY BIRTHDAY CARD STRIPEY TEDDY,2.4699999999999998,13
BIG POLKADOT MUG,2.34,6
GREEN POP ART MAO CUSHION COVER,2.28,12
DOLPHIN WINDMILL,2.12,1
SET/6 IVORY BIRD T-LIGHT CANDLES,2.1,1
PINK DOLLY HAIR CLIPS,2.1,2
GOLD COSMETICS BAG WITH BUTTERFLY,2.1,1
SCALLOP SHELL SOAP DISH,2.1,1
TEA TIME BREAKFAST BASKET,2.1,1
3 BIRDS CANVAS SCREEN,2.04,2
EASTER CRAFT IVY WREATH WITH CHICK,1.95,1
PINK POLKADOT KIDS BAG,1.95,1
SET OF THREE VINTAGE GIFT WRAPS,1.95,1
BLUE CRYSTAL BOOT PHONE CHARM,1.66,1
CROCHET LILAC/RED BEAR KEYRING,1.65,1
FLOWER SHOP DESIGN MUG,1.65,1
CHAMPAGNE TRAY BLANK CARD,1.52,8
SET 36 COLOURING PENCILS DOILEY,1.25,1
DUSTY PINK CHRISTMAS TREE 30CM,1.25,1
FUNKY MONKEY MUG,1.25,1
ETCHED GLASS STAR TREE DECORATION,1.25,1
